date,time,datetime,day,time_of_day,hour,payment_method,card_no.,amount,coffee_name
2025-02-12,21:17:04.272000,2025-02-12 21:17:04.272,Wednesday,Evening,21,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-02-13,07:38:47.907000,2025-02-13 07:38:47.907,Thursday,Morning,7,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-02-13,08:45:57.062000,2025-02-13 08:45:57.062,Thursday,Morning,8,card,ANON-0000-0000-1152,25.96,Americano
2025-02-13,09:17:21.021000,2025-02-13 09:17:21.021,Thursday,Morning,9,card,ANON-0000-0000-1207,21.06,Espresso
2025-02-13,09:36:05.130000,2025-02-13 09:36:05.130,Thursday,Morning,9,card,ANON-0000-0000-1168,35.76,Cocoa
2025-02-13,10:29:32.655000,2025-02-13 10:29:32.655,Thursday,Morning,10,card,ANON-0000-0000-1156,30.86,Americano with Milk
2025-02-13,10:59:27.048000,2025-02-13 10:59:27.048,Thursday,Morning,10,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-02-13,16:30:39.247000,2025-02-13 16:30:39.247,Thursday,Afternoon,16,card,ANON-0000-0000-1163,25.96,Americano
2025-02-13,16:31:33.722000,2025-02-13 16:31:33.722,Thursday,Afternoon,16,card,ANON-0000-0000-1163,25.96,Americano
2025-02-13,17:16:11.630000,2025-02-13 17:16:11.630,Thursday,Evening,17,card,ANON-0000-0000-1178,30.86,Americano with Milk
2025-02-13,17:17:20.197000,2025-02-13 17:17:20.197,Thursday,Evening,17,card,ANON-0000-0000-1179,30.86,Americano with Milk
2025-02-13,18:01:35.454000,2025-02-13 18:01:35.454,Thursday,Evening,18,card,ANON-0000-0000-1208,35.76,Latte
2025-02-13,18:15:08.550000,2025-02-13 18:15:08.550,Thursday,Evening,18,card,ANON-0000-0000-0046,35.76,Cappuccino
2025-02-13,19:06:30.373000,2025-02-13 19:06:30.373,Thursday,Evening,19,card,ANON-0000-0000-1209,35.76,Latte
2025-02-14,11:38:55.705000,2025-02-14 11:38:55.705,Friday,Morning,11,card,ANON-0000-0000-1163,25.96,Americano
2025-02-14,14:07:09.333000,2025-02-14 14:07:09.333,Friday,Afternoon,14,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-02-14,14:45:59.806000,2025-02-14 14:45:59.806,Friday,Afternoon,14,card,ANON-0000-0000-1198,25.96,Americano
2025-02-14,14:46:45.108000,2025-02-14 14:46:45.108,Friday,Afternoon,14,card,ANON-0000-0000-1198,21.06,Espresso
2025-02-14,14:58:12.247000,2025-02-14 14:58:12.247,Friday,Afternoon,14,card,ANON-0000-0000-1211,30.86,Americano with Milk
2025-02-14,15:00:16.743000,2025-02-14 15:00:16.743,Friday,Afternoon,15,card,ANON-0000-0000-1200,35.76,Cappuccino
2025-02-14,15:36:40.857000,2025-02-14 15:36:40.857,Friday,Afternoon,15,card,ANON-0000-0000-0507,35.76,Cappuccino
2025-02-14,15:38:47.478000,2025-02-14 15:38:47.478,Friday,Afternoon,15,card,ANON-0000-0000-0507,35.76,Latte
2025-02-14,15:53:56.467000,2025-02-14 15:53:56.467,Friday,Afternoon,15,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025-02-14,15:54:57.220000,2025-02-14 15:54:57.220,Friday,Afternoon,15,card,ANON-0000-0000-1212,35.76,Cappuccino
2025-02-14,17:03:16.068000,2025-02-14 17:03:16.068,Friday,Evening,17,card,ANON-0000-0000-1160,25.96,Americano
2025-02-14,17:04:29.509000,2025-02-14 17:04:29.509,Friday,Evening,17,card,ANON-0000-0000-1160,35.76,Cocoa
2025-02-14,17:09:07.646000,2025-02-14 17:09:07.646,Friday,Evening,17,card,ANON-0000-0000-1202,21.06,Espresso
2025-02-14,17:25:24.871000,2025-02-14 17:25:24.871,Friday,Evening,17,card,ANON-0000-0000-1213,30.86,Americano with Milk
2025-02-14,21:18:29.956000,2025-02-14 21:18:29.956,Friday,Evening,21,card,ANON-0000-0000-1214,25.96,Americano
2025-02-15,09:22:51.930000,2025-02-15 09:22:51.930,Saturday,Morning,9,card,ANON-0000-0000-1200,35.76,Cappuccino
2025-02-15,12:41:53.830000,2025-02-15 12:41:53.830,Saturday,Afternoon,12,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-15,12:44:26.571000,2025-02-15 12:44:26.571,Saturday,Afternoon,12,card,ANON-0000-0000-1163,25.96,Americano
2025-02-15,13:02:19.867000,2025-02-15 13:02:19.867,Saturday,Afternoon,13,card,ANON-0000-0000-0878,30.86,Americano with Milk
2025-02-15,13:32:05.734000,2025-02-15 13:32:05.734,Saturday,Afternoon,13,card,ANON-0000-0000-1200,30.86,Americano with Milk
2025-02-15,14:01:51.228000,2025-02-15 14:01:51.228,Saturday,Afternoon,14,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-15,14:11:53.922000,2025-02-15 14:11:53.922,Saturday,Afternoon,14,card,ANON-0000-0000-1215,25.96,Americano
2025-02-15,15:40:07.667000,2025-02-15 15:40:07.667,Saturday,Afternoon,15,card,ANON-0000-0000-1201,35.76,Hot Chocolate
2025-02-15,15:40:59.443000,2025-02-15 15:40:59.443,Saturday,Afternoon,15,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025-02-16,10:46:43.223000,2025-02-16 10:46:43.223,Sunday,Morning,10,card,ANON-0000-0000-1216,25.96,Americano
2025-02-16,10:50:00.616000,2025-02-16 10:50:00.616,Sunday,Morning,10,card,ANON-0000-0000-1169,25.96,Americano
2025-02-16,10:51:03.967000,2025-02-16 10:51:03.967,Sunday,Morning,10,card,ANON-0000-0000-1169,30.86,Americano with Milk
2025-02-16,11:04:47.894000,2025-02-16 11:04:47.894,Sunday,Morning,11,card,ANON-0000-0000-1156,35.76,Hot Chocolate
2025-02-16,11:32:29.055000,2025-02-16 11:32:29.055,Sunday,Morning,11,card,ANON-0000-0000-1160,25.96,Americano
2025-02-16,14:15:37.049000,2025-02-16 14:15:37.049,Sunday,Afternoon,14,card,ANON-0000-0000-1196,35.76,Hot Chocolate
2025-02-16,14:16:41.124000,2025-02-16 14:16:41.124,Sunday,Afternoon,14,card,ANON-0000-0000-1196,35.76,Latte
2025-02-16,17:12:27.402000,2025-02-16 17:12:27.402,Sunday,Evening,17,card,ANON-0000-0000-1163,35.76,Hot Chocolate
2025-02-16,17:13:32.973000,2025-02-16 17:13:32.973,Sunday,Evening,17,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-16,17:44:32.781000,2025-02-16 17:44:32.781,Sunday,Evening,17,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-02-17,06:50:04.455000,2025-02-17 06:50:04.455,Monday,Morning,6,card,ANON-0000-0000-1200,35.76,Cappuccino
2025-02-17,08:53:13.808000,2025-02-17 08:53:13.808,Monday,Morning,8,card,ANON-0000-0000-1163,25.96,Americano
2025-02-17,09:00:55.147000,2025-02-17 09:00:55.147,Monday,Morning,9,card,ANON-0000-0000-1160,25.96,Americano
2025-02-17,09:28:06.582000,2025-02-17 09:28:06.582,Monday,Morning,9,card,ANON-0000-0000-1218,30.86,Americano with Milk
2025-02-17,09:56:59.212000,2025-02-17 09:56:59.212,Monday,Morning,9,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-02-17,10:20:12.065000,2025-02-17 10:20:12.065,Monday,Morning,10,card,ANON-0000-0000-1219,30.86,Americano with Milk
2025-02-17,10:44:48.005000,2025-02-17 10:44:48.005,Monday,Morning,10,card,ANON-0000-0000-1160,25.96,Americano
2025-02-17,11:53:58.611000,2025-02-17 11:53:58.611,Monday,Morning,11,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025-02-17,11:55:02.203000,2025-02-17 11:55:02.203,Monday,Morning,11,card,ANON-0000-0000-1202,21.06,Espresso
2025-02-17,12:48:58.321000,2025-02-17 12:48:58.321,Monday,Afternoon,12,card,ANON-0000-0000-1220,35.76,Cappuccino
2025-02-17,14:23:01.905000,2025-02-17 14:23:01.905,Monday,Afternoon,14,card,ANON-0000-0000-1221,35.76,Latte
2025-02-17,15:05:41.697000,2025-02-17 15:05:41.697,Monday,Afternoon,15,card,ANON-0000-0000-1194,30.86,Americano with Milk
2025-02-17,15:33:19.567000,2025-02-17 15:33:19.567,Monday,Afternoon,15,card,ANON-0000-0000-1191,35.76,Latte
2025-02-17,16:19:06.398000,2025-02-17 16:19:06.398,Monday,Afternoon,16,card,ANON-0000-0000-1218,21.06,Espresso
2025-02-17,16:22:42.001000,2025-02-17 16:22:42.001,Monday,Afternoon,16,card,ANON-0000-0000-1170,25.96,Americano
2025-02-17,17:31:14.111000,2025-02-17 17:31:14.111,Monday,Evening,17,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-02-17,18:23:52.638000,2025-02-17 18:23:52.638,Monday,Evening,18,card,ANON-0000-0000-1206,25.96,Americano
2025-02-17,19:13:51.838000,2025-02-17 19:13:51.838,Monday,Evening,19,card,ANON-0000-0000-1223,25.96,Americano
2025-02-17,19:15:00.877000,2025-02-17 19:15:00.877,Monday,Evening,19,card,ANON-0000-0000-1223,25.96,Americano
2025-02-17,20:18:17.498000,2025-02-17 20:18:17.498,Monday,Evening,20,card,ANON-0000-0000-1192,35.76,Latte
2025-02-18,08:53:08.743000,2025-02-18 08:53:08.743,Tuesday,Morning,8,card,ANON-0000-0000-1163,25.96,Americano
2025-02-18,08:54:14.493000,2025-02-18 08:54:14.493,Tuesday,Morning,8,card,ANON-0000-0000-1163,25.96,Americano
2025-02-18,11:07:35.321000,2025-02-18 11:07:35.321,Tuesday,Morning,11,card,ANON-0000-0000-1110,25.96,Americano
2025-02-18,11:30:06.156000,2025-02-18 11:30:06.156,Tuesday,Morning,11,card,ANON-0000-0000-1198,25.96,Americano
2025-02-18,11:38:23.547000,2025-02-18 11:38:23.547,Tuesday,Morning,11,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025-02-18,12:15:26.575000,2025-02-18 12:15:26.575,Tuesday,Afternoon,12,card,ANON-0000-0000-1218,30.86,Americano with Milk
2025-02-18,13:04:27.249000,2025-02-18 13:04:27.249,Tuesday,Afternoon,13,card,ANON-0000-0000-1224,35.76,Cocoa
2025-02-18,13:25:45.108000,2025-02-18 13:25:45.108,Tuesday,Afternoon,13,card,ANON-0000-0000-1215,25.96,Americano
2025-02-18,13:27:05.310000,2025-02-18 13:27:05.310,Tuesday,Afternoon,13,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-02-18,17:05:28.048000,2025-02-18 17:05:28.048,Tuesday,Evening,17,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-02-18,17:08:19.308000,2025-02-18 17:08:19.308,Tuesday,Evening,17,card,ANON-0000-0000-1225,30.86,Americano with Milk
2025-02-18,17:09:17.261000,2025-02-18 17:09:17.261,Tuesday,Evening,17,card,ANON-0000-0000-1225,21.06,Espresso
2025-02-18,17:10:22.869000,2025-02-18 17:10:22.869,Tuesday,Evening,17,card,ANON-0000-0000-1225,35.76,Cocoa
2025-02-18,17:11:35.709000,2025-02-18 17:11:35.709,Tuesday,Evening,17,card,ANON-0000-0000-1225,35.76,Cocoa
2025-02-18,19:36:27.317000,2025-02-18 19:36:27.317,Tuesday,Evening,19,card,ANON-0000-0000-1226,35.76,Cocoa
2025-02-18,20:06:56.196000,2025-02-18 20:06:56.196,Tuesday,Evening,20,card,ANON-0000-0000-1185,35.76,Cocoa
2025-02-18,20:58:12.599000,2025-02-18 20:58:12.599,Tuesday,Evening,20,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025-02-18,21:01:59.629000,2025-02-18 21:01:59.629,Tuesday,Evening,21,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-02-19,08:08:52.951000,2025-02-19 08:08:52.951,Wednesday,Morning,8,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-19,08:09:54.081000,2025-02-19 08:09:54.081,Wednesday,Morning,8,card,ANON-0000-0000-1152,25.96,Americano
2025-02-19,08:47:32.785000,2025-02-19 08:47:32.785,Wednesday,Morning,8,card,ANON-0000-0000-1170,25.96,Americano
2025-02-19,09:24:31.977000,2025-02-19 09:24:31.977,Wednesday,Morning,9,card,ANON-0000-0000-1220,35.76,Cappuccino
2025-02-19,10:09:51.001000,2025-02-19 10:09:51.001,Wednesday,Morning,10,card,ANON-0000-0000-1167,25.96,Americano
2025-02-19,10:19:01.276000,2025-02-19 10:19:01.276,Wednesday,Morning,10,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025-02-19,10:40:51.590000,2025-02-19 10:40:51.590,Wednesday,Morning,10,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-02-19,12:45:06.072000,2025-02-19 12:45:06.072,Wednesday,Afternoon,12,card,ANON-0000-0000-1198,25.96,Americano
2025-02-19,12:46:03.964000,2025-02-19 12:46:03.964,Wednesday,Afternoon,12,card,ANON-0000-0000-1168,35.76,Cocoa
2025-02-19,13:06:54.382000,2025-02-19 13:06:54.382,Wednesday,Afternoon,13,card,ANON-0000-0000-1171,25.96,Americano
2025-02-19,15:50:42.815000,2025-02-19 15:50:42.815,Wednesday,Afternoon,15,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-02-19,17:04:00.258000,2025-02-19 17:04:00.258,Wednesday,Evening,17,card,ANON-0000-0000-1110,25.96,Americano
2025-02-19,17:34:49.096000,2025-02-19 17:34:49.096,Wednesday,Evening,17,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-02-19,17:57:52.035000,2025-02-19 17:57:52.035,Wednesday,Evening,17,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-02-19,18:35:38.827000,2025-02-19 18:35:38.827,Wednesday,Evening,18,card,ANON-0000-0000-1228,35.76,Cappuccino
2025-02-19,19:01:33.088000,2025-02-19 19:01:33.088,Wednesday,Evening,19,card,ANON-0000-0000-1229,35.76,Latte
2025-02-19,19:11:49.990000,2025-02-19 19:11:49.990,Wednesday,Evening,19,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-19,19:12:42.778000,2025-02-19 19:12:42.778,Wednesday,Evening,19,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025-02-19,19:26:22.966000,2025-02-19 19:26:22.966,Wednesday,Evening,19,card,ANON-0000-0000-1191,35.76,Latte
2025-02-19,20:05:28.372000,2025-02-19 20:05:28.372,Wednesday,Evening,20,card,ANON-0000-0000-1182,35.76,Cocoa
2025-02-20,07:56:24.575000,2025-02-20 07:56:24.575,Thursday,Morning,7,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-20,09:17:53.311000,2025-02-20 09:17:53.311,Thursday,Morning,9,card,ANON-0000-0000-1167,25.96,Americano
2025-02-20,10:16:40.424000,2025-02-20 10:16:40.424,Thursday,Morning,10,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-20,10:17:38.671000,2025-02-20 10:17:38.671,Thursday,Morning,10,card,ANON-0000-0000-1163,25.96,Americano
2025-02-20,10:20:24.946000,2025-02-20 10:20:24.946,Thursday,Morning,10,card,ANON-0000-0000-1167,25.96,Americano
2025-02-20,10:24:23.547000,2025-02-20 10:24:23.547,Thursday,Morning,10,card,ANON-0000-0000-1198,25.96,Americano
2025-02-20,13:02:19.848000,2025-02-20 13:02:19.848,Thursday,Afternoon,13,card,ANON-0000-0000-1203,30.86,Americano with Milk
2025-02-20,14:20:33.099000,2025-02-20 14:20:33.099,Thursday,Afternoon,14,card,ANON-0000-0000-1196,35.76,Latte
2025-02-20,14:37:59.781000,2025-02-20 14:37:59.781,Thursday,Afternoon,14,card,ANON-0000-0000-1163,25.96,Americano
2025-02-20,14:38:49.319000,2025-02-20 14:38:49.319,Thursday,Afternoon,14,card,ANON-0000-0000-1163,25.96,Americano
2025-02-20,15:19:45.555000,2025-02-20 15:19:45.555,Thursday,Afternoon,15,card,ANON-0000-0000-1230,21.06,Espresso
2025-02-20,16:05:49.514000,2025-02-20 16:05:49.514,Thursday,Afternoon,16,card,ANON-0000-0000-1156,35.76,Cappuccino
2025-02-20,16:59:06.628000,2025-02-20 16:59:06.628,Thursday,Afternoon,16,card,ANON-0000-0000-1231,35.76,Cappuccino
2025-02-20,17:00:36.942000,2025-02-20 17:00:36.942,Thursday,Evening,17,card,ANON-0000-0000-1231,35.76,Hot Chocolate
2025-02-20,17:07:27.986000,2025-02-20 17:07:27.986,Thursday,Evening,17,card,ANON-0000-0000-1163,25.96,Americano
2025-02-20,18:57:34.629000,2025-02-20 18:57:34.629,Thursday,Evening,18,card,ANON-0000-0000-1232,25.96,Americano
2025-02-20,19:01:51.276000,2025-02-20 19:01:51.276,Thursday,Evening,19,card,ANON-0000-0000-1233,35.76,Hot Chocolate
2025-02-20,19:07:25.568000,2025-02-20 19:07:25.568,Thursday,Evening,19,card,ANON-0000-0000-1234,35.76,Cocoa
2025-02-20,20:07:03.598000,2025-02-20 20:07:03.598,Thursday,Evening,20,card,ANON-0000-0000-1169,35.76,Latte
2025-02-21,06:59:08.408000,2025-02-21 06:59:08.408,Friday,Morning,6,card,ANON-0000-0000-1163,25.96,Americano
2025-02-21,09:41:29.609000,2025-02-21 09:41:29.609,Friday,Morning,9,card,ANON-0000-0000-1235,35.76,Latte
2025-02-21,09:49:20.918000,2025-02-21 09:49:20.918,Friday,Morning,9,card,ANON-0000-0000-1236,35.76,Cappuccino
2025-02-21,09:51:12.605000,2025-02-21 09:51:12.605,Friday,Morning,9,card,ANON-0000-0000-1237,21.06,Espresso
2025-02-21,10:18:10.978000,2025-02-21 10:18:10.978,Friday,Morning,10,card,ANON-0000-0000-1232,25.96,Americano
2025-02-21,11:10:07.529000,2025-02-21 11:10:07.529,Friday,Morning,11,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-21,12:04:49.232000,2025-02-21 12:04:49.232,Friday,Afternoon,12,card,ANON-0000-0000-1110,25.96,Americano
2025-02-21,12:07:42.766000,2025-02-21 12:07:42.766,Friday,Afternoon,12,card,ANON-0000-0000-1238,25.96,Americano
2025-02-21,12:56:17.998000,2025-02-21 12:56:17.998,Friday,Afternoon,12,card,ANON-0000-0000-1198,25.96,Americano
2025-02-21,12:57:02.860000,2025-02-21 12:57:02.860,Friday,Afternoon,12,card,ANON-0000-0000-1167,25.96,Americano
2025-02-21,13:06:42.927000,2025-02-21 13:06:42.927,Friday,Afternoon,13,card,ANON-0000-0000-1203,25.96,Americano
2025-02-21,14:17:54.803000,2025-02-21 14:17:54.803,Friday,Afternoon,14,card,ANON-0000-0000-1203,25.96,Americano
2025-02-21,15:18:31.267000,2025-02-21 15:18:31.267,Friday,Afternoon,15,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-21,15:45:54.235000,2025-02-21 15:45:54.235,Friday,Afternoon,15,card,ANON-0000-0000-1163,25.96,Americano
2025-02-21,15:46:48.335000,2025-02-21 15:46:48.335,Friday,Afternoon,15,card,ANON-0000-0000-1163,25.96,Americano
2025-02-21,15:52:48.020000,2025-02-21 15:52:48.020,Friday,Afternoon,15,card,ANON-0000-0000-1203,25.96,Americano
2025-02-21,16:10:06.125000,2025-02-21 16:10:06.125,Friday,Afternoon,16,card,ANON-0000-0000-1239,35.76,Cocoa
2025-02-21,16:46:58.673000,2025-02-21 16:46:58.673,Friday,Afternoon,16,card,ANON-0000-0000-1191,35.76,Latte
2025-02-21,16:48:58.515000,2025-02-21 16:48:58.515,Friday,Afternoon,16,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-02-21,16:50:13.417000,2025-02-21 16:50:13.417,Friday,Afternoon,16,card,ANON-0000-0000-1165,35.76,Latte
2025-02-21,19:08:18.825000,2025-02-21 19:08:18.825,Friday,Evening,19,card,ANON-0000-0000-1178,35.76,Cocoa
2025-02-21,19:09:09.551000,2025-02-21 19:09:09.551,Friday,Evening,19,card,ANON-0000-0000-1178,35.76,Cocoa
2025-02-21,19:59:24.115000,2025-02-21 19:59:24.115,Friday,Evening,19,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-22,10:52:18.682000,2025-02-22 10:52:18.682,Saturday,Morning,10,card,ANON-0000-0000-1240,35.76,Hot Chocolate
2025-02-22,11:28:30.453000,2025-02-22 11:28:30.453,Saturday,Morning,11,card,ANON-0000-0000-1241,25.96,Americano
2025-02-22,11:41:12.848000,2025-02-22 11:41:12.848,Saturday,Morning,11,card,ANON-0000-0000-1190,25.96,Americano
2025-02-22,12:59:41.853000,2025-02-22 12:59:41.853,Saturday,Afternoon,12,card,ANON-0000-0000-0095,21.06,Espresso
2025-02-22,15:03:03.270000,2025-02-22 15:03:03.270,Saturday,Afternoon,15,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-02-23,10:33:11.517000,2025-02-23 10:33:11.517,Sunday,Morning,10,card,ANON-0000-0000-1156,30.86,Americano with Milk
2025-02-23,12:52:26.405000,2025-02-23 12:52:26.405,Sunday,Afternoon,12,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-23,12:54:06.170000,2025-02-23 12:54:06.170,Sunday,Afternoon,12,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-23,13:50:21.627000,2025-02-23 13:50:21.627,Sunday,Afternoon,13,card,ANON-0000-0000-1242,35.76,Cappuccino
2025-02-23,14:02:03.441000,2025-02-23 14:02:03.441,Sunday,Afternoon,14,card,ANON-0000-0000-1156,35.76,Cocoa
2025-02-23,17:27:44.922000,2025-02-23 17:27:44.922,Sunday,Evening,17,card,ANON-0000-0000-1243,25.96,Americano
2025-02-24,09:14:53.565000,2025-02-24 09:14:53.565,Monday,Morning,9,card,ANON-0000-0000-1220,30.86,Americano with Milk
2025-02-24,09:45:10.699000,2025-02-24 09:45:10.699,Monday,Morning,9,card,ANON-0000-0000-1244,35.76,Latte
2025-02-24,10:02:48.501000,2025-02-24 10:02:48.501,Monday,Morning,10,card,ANON-0000-0000-1163,25.96,Americano
2025-02-24,10:09:12.494000,2025-02-24 10:09:12.494,Monday,Morning,10,card,ANON-0000-0000-1245,30.86,Americano with Milk
2025-02-24,10:10:21.726000,2025-02-24 10:10:21.726,Monday,Morning,10,card,ANON-0000-0000-1245,30.86,Americano with Milk
2025-02-24,10:47:47.680000,2025-02-24 10:47:47.680,Monday,Morning,10,card,ANON-0000-0000-1244,35.76,Cocoa
2025-02-24,12:58:41.309000,2025-02-24 12:58:41.309,Monday,Afternoon,12,card,ANON-0000-0000-1191,35.76,Latte
2025-02-24,13:00:01.278000,2025-02-24 13:00:01.278,Monday,Afternoon,13,card,ANON-0000-0000-1191,35.76,Cocoa
2025-02-24,15:40:01.820000,2025-02-24 15:40:01.820,Monday,Afternoon,15,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-24,16:00:06.327000,2025-02-24 16:00:06.327,Monday,Afternoon,16,card,ANON-0000-0000-1246,35.76,Cocoa
2025-02-24,16:10:23.971000,2025-02-24 16:10:23.971,Monday,Afternoon,16,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-24,16:28:52.132000,2025-02-24 16:28:52.132,Monday,Afternoon,16,card,ANON-0000-0000-1177,35.76,Latte
2025-02-24,16:59:38.528000,2025-02-24 16:59:38.528,Monday,Afternoon,16,card,ANON-0000-0000-1170,25.96,Americano
2025-02-24,17:00:44.935000,2025-02-24 17:00:44.935,Monday,Evening,17,card,ANON-0000-0000-1170,25.96,Americano
2025-02-24,17:37:38.947000,2025-02-24 17:37:38.947,Monday,Evening,17,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-02-24,18:07:01.699000,2025-02-24 18:07:01.699,Monday,Evening,18,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-02-24,18:21:57.165000,2025-02-24 18:21:57.165,Monday,Evening,18,card,ANON-0000-0000-1191,35.76,Latte
2025-02-24,19:04:34.437000,2025-02-24 19:04:34.437,Monday,Evening,19,card,ANON-0000-0000-0878,30.86,Americano with Milk
2025-02-24,19:24:10.809000,2025-02-24 19:24:10.809,Monday,Evening,19,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025-02-24,19:24:54.411000,2025-02-24 19:24:54.411,Monday,Evening,19,card,ANON-0000-0000-1247,35.76,Latte
2025-02-24,19:26:14.767000,2025-02-24 19:26:14.767,Monday,Evening,19,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-24,20:14:51.303000,2025-02-24 20:14:51.303,Monday,Evening,20,card,ANON-0000-0000-1156,35.76,Cocoa
2025-02-25,08:00:39.257000,2025-02-25 08:00:39.257,Tuesday,Morning,8,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-02-25,08:49:21.068000,2025-02-25 08:49:21.068,Tuesday,Morning,8,card,ANON-0000-0000-1152,25.96,Americano
2025-02-25,08:50:14.259000,2025-02-25 08:50:14.259,Tuesday,Morning,8,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025-02-25,10:02:44.852000,2025-02-25 10:02:44.852,Tuesday,Morning,10,card,ANON-0000-0000-1237,21.06,Espresso
2025-02-25,11:03:33.850000,2025-02-25 11:03:33.850,Tuesday,Morning,11,card,ANON-0000-0000-1170,25.96,Americano
2025-02-25,11:04:26.917000,2025-02-25 11:04:26.917,Tuesday,Morning,11,card,ANON-0000-0000-1152,25.96,Americano
2025-02-25,12:20:41.507000,2025-02-25 12:20:41.507,Tuesday,Afternoon,12,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-25,14:14:18.541000,2025-02-25 14:14:18.541,Tuesday,Afternoon,14,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-25,16:49:37.395000,2025-02-25 16:49:37.395,Tuesday,Afternoon,16,card,ANON-0000-0000-0019,25.96,Americano
2025-02-25,16:50:35.811000,2025-02-25 16:50:35.811,Tuesday,Afternoon,16,card,ANON-0000-0000-0019,25.96,Americano
2025-02-25,18:19:09.057000,2025-02-25 18:19:09.057,Tuesday,Evening,18,card,ANON-0000-0000-1234,35.76,Cocoa
2025-02-25,19:32:40.434000,2025-02-25 19:32:40.434,Tuesday,Evening,19,card,ANON-0000-0000-1152,35.76,Cappuccino
2025-02-26,08:57:37.237000,2025-02-26 08:57:37.237,Wednesday,Morning,8,card,ANON-0000-0000-1170,25.96,Americano
2025-02-26,10:11:27.140000,2025-02-26 10:11:27.140,Wednesday,Morning,10,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025-02-26,10:12:25.513000,2025-02-26 10:12:25.513,Wednesday,Morning,10,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025-02-26,10:16:57.091000,2025-02-26 10:16:57.091,Wednesday,Morning,10,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2025-02-26,13:13:26.877000,2025-02-26 13:13:26.877,Wednesday,Afternoon,13,card,ANON-0000-0000-1168,35.76,Cocoa
2025-02-26,13:31:23.611000,2025-02-26 13:31:23.611,Wednesday,Afternoon,13,card,ANON-0000-0000-1191,35.76,Latte
2025-02-26,15:01:58.636000,2025-02-26 15:01:58.636,Wednesday,Afternoon,15,card,ANON-0000-0000-1110,25.96,Americano
2025-02-26,15:14:47.989000,2025-02-26 15:14:47.989,Wednesday,Afternoon,15,card,ANON-0000-0000-1249,25.96,Americano
2025-02-26,15:17:24.547000,2025-02-26 15:17:24.547,Wednesday,Afternoon,15,card,ANON-0000-0000-1247,25.96,Cortado
2025-02-26,15:20:02.820000,2025-02-26 15:20:02.820,Wednesday,Afternoon,15,card,ANON-0000-0000-1250,35.76,Hot Chocolate
2025-02-26,15:20:48.805000,2025-02-26 15:20:48.805,Wednesday,Afternoon,15,card,ANON-0000-0000-1250,25.96,Americano
2025-02-26,15:28:45.256000,2025-02-26 15:28:45.256,Wednesday,Afternoon,15,card,ANON-0000-0000-1190,25.96,Americano
2025-02-26,16:20:46.792000,2025-02-26 16:20:46.792,Wednesday,Afternoon,16,card,ANON-0000-0000-1164,35.76,Latte
